# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 2168281259829
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                               
# ........  ........  ...............  ..................................  .....................................................................................................................................................................................................
#
     0.78%     0.00%  GC Thread#1      [kernel.kallsyms]                   [k] __run_hrtimer
     0.78%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] __run_hrtimer
     0.77%     0.02%  GC Thread#21     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.77%     0.00%  GC Thread#19     [kernel.kallsyms]                   [k] tick_sched_handle
     0.77%     0.02%  GC Thread#10     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.76%     0.00%  GC Thread#16     [kernel.kallsyms]                   [k] __run_hrtimer
     0.76%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] tick_sched_timer
     0.76%     0.02%  GC Thread#14     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.76%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] tick_sched_handle
     0.76%     0.03%  GC Thread#19     [kernel.kallsyms]                   [k] update_process_times
     0.76%     0.00%  GC Thread#8      [kernel.kallsyms]                   [k] __run_hrtimer
     0.76%     0.02%  GC Thread#0      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.75%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] tick_sched_handle
     0.75%     0.02%  GC Thread#9      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.75%     0.00%  GC Thread#21     [kernel.kallsyms]                   [k] __run_hrtimer
     0.75%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] tick_sched_timer
     0.75%     0.03%  GC Thread#7      [kernel.kallsyms]                   [k] update_process_times
     0.75%     0.02%  GC Thread#5      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.75%     0.00%  GC Thread#1      [kernel.kallsyms]                   [k] tick_sched_timer
     0.75%     0.00%  GC Thread#13     [kernel.kallsyms]                   [k] tick_sched_handle
     0.75%     0.02%  GC Thread#17     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.75%     0.02%  GC Thread#18     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.75%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] __run_hrtimer
     0.75%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] tick_sched_handle
     0.74%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] tick_sched_timer
     0.74%     0.02%  GC Thread#20     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.74%     0.03%  GC Thread#12     [kernel.kallsyms]                   [k] update_process_times
     0.74%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] __run_hrtimer
     0.74%     0.02%  GC Thread#13     [kernel.kallsyms]                   [k] update_process_times
     0.74%     0.02%  GC Thread#22     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.74%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] __run_hrtimer
     0.74%     0.03%  GC Thread#11     [kernel.kallsyms]                   [k] update_process_times
     0.74%     0.00%  GC Thread#16     [kernel.kallsyms]                   [k] tick_sched_timer
     0.73%     0.00%  GC Thread#8      [kernel.kallsyms]                   [k] tick_sched_timer
     0.73%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] __run_hrtimer
     0.73%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] __run_hrtimer
     0.73%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] __run_hrtimer
     0.73%     0.00%  GC Thread#21     [kernel.kallsyms]                   [k] tick_sched_timer
     0.73%     0.00%  GC Thread#18     [kernel.kallsyms]                   [k] __run_hrtimer
     0.72%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] __run_hrtimer
     0.72%     0.72%  Executor task l  [kernel.kallsyms]                   [k] check_cpu_stall
     0.72%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] __run_hrtimer
     0.72%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] tick_sched_timer
     0.72%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] tick_sched_timer
     0.72%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] tick_sched_handle
     0.71%     0.02%  GC Thread#4      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.71%     0.00%  GC Thread#1      [kernel.kallsyms]                   [k] tick_sched_handle
     0.71%     0.00%  Executor task l  [kernel.kallsyms]                   [k] __x64_sys_mprotect
     0.71%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] tick_sched_handle
     0.71%     0.01%  Executor task l  [kernel.kallsyms]                   [k] do_mprotect_pkey
     0.71%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] tick_sched_timer
     0.71%     0.03%  GC Thread#2      [kernel.kallsyms]                   [k] update_process_times
     0.71%     0.00%  GC Thread#3      [kernel.kallsyms]                   [k] tick_sched_handle
     0.71%     0.03%  GC Thread#1      [kernel.kallsyms]                   [k] update_process_times
     0.70%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] tick_sched_timer
     0.70%     0.02%  GC Thread#6      [kernel.kallsyms]                   [k] update_process_times
     0.70%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] tick_sched_timer
     0.70%     0.00%  GC Thread#16     [kernel.kallsyms]                   [k] tick_sched_handle
