# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 32K of event 'cycles'
# Event count (approx.): 9763052235862
#
# Children      Self  Command          Shared Object                       Symbol                                          
# ........  ........  ...............  ..................................  ................................................
#
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] __remove_mapping
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] __alloc_pages_slowpath.constprop.0
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] do_try_to_free_pages
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] shrink_lruvec
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] shrink_node
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] shrink_page_list
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] try_to_free_pages
     0.00%     0.00%  Thread-118       [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-118       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-118       [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-118       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] __mod_node_page_state
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] cgroup_rstat_flush_locked
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] workingset_refault
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] __remove_mapping
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] __alloc_pages_slowpath.constprop.0
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] do_try_to_free_pages
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] shrink_lruvec
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] shrink_node
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] shrink_page_list
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] try_to_free_pages
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] cap_task_prctl
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] security_task_prctl
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] should_numa_migrate_memory
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] mpol_misplaced
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] numa_migrate_prep
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] clear_buddies
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] _raw_read_lock
     0.00%     0.00%  Thread-117       libc.so.6                           [.] 0x00000000000951b5
     0.00%     0.00%  Thread-117       [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  Thread-103       [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  Native-Transpor  [JIT] tid 2123                      [.] 0x00007f9fdaeb1b85
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] file_update_time
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] file_modified
     0.00%     0.00%  Thread-9         [JIT] tid 2453                      [.] 0x00007f3b19607c25
     0.00%     0.00%  Thread-9         [kernel.kallsyms]                   [k] __irqentry_text_start
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_get_inode_loc
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] rb_erase
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] kthread_is_per_cpu
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] hrtimer_cancel
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] task_numa_find_cpu
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] task_numa_fault
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] task_numa_migrate.isra.0
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __es_remove_extent
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] enqueue_to_backlog
     0.00%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] dma_direct_unmap_sg
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  Thread-39        [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  Thread-39        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]                   [k] rcu_all_qs
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]                   [k] __cond_resched
     0.00%     0.00%  kswapd1          [kernel.kallsyms]                   [k] cpumask_any_but
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] balance_dirty_pages_ratelimited
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] vm_normal_page
     0.00%     0.00%  ReadStage-91     [unknown]                           [.] 0000000000000000
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __sysvec_call_function
