# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 265K of event 'cycles'
# Event count (approx.): 5068918367203
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  migration/14     [kernel.kallsyms]                   [k] cpu_stopper_thread
     0.00%     0.00%  migration/14     [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  migration/14     [kernel.kallsyms]                   [k] multi_cpu_stop
     0.00%     0.00%  migration/14     [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  migration/14     [kernel.kallsyms]                   [k] smpboot_thread_fn
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] skb_condense
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  Thread-37        [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  Thread-114       [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] validate_xmit_xfrm
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  kworker/26:2-mm  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  Thread-89        [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  kworker/u97:7-w  [kernel.kallsyms]                   [k] native_write_msr
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] apparmor_socket_sock_rcv_skb
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  cluster1-nio-wo  libc.so.6                           [.] read
     0.00%     0.00%  kworker/19:1-mm  [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-157    [kernel.kallsyms]                   [k] ttwu_do_wakeup
     0.00%     0.00%  LocalPool-Clean  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  LocalPool-Clean  [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] kthread_blkcg
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-155    [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  MutationStage-3  [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  Thread-15        [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] perf_event_comm
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
