# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 129K of event 'cycles'
# Event count (approx.): 2520707030880
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.16%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] kthread
     0.16%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] ret_from_fork
     0.16%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] migrate_pages
     0.16%     0.00%  swapper          [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_push
     0.16%     0.16%  kswapd0          [kernel.kallsyms]                   [k] xas_create
     0.16%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] proactive_compact_node
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __tcp_push_pending_frames
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_local_deliver
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_local_deliver_finish
     0.16%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] enqueue_task_fair
     0.16%     0.15%  Native-Transpor  [kernel.kallsyms]                   [k] _raw_spin_lock
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_protocol_deliver_rcu
     0.16%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_write_xmit
     0.16%     0.00%  kswapd0          [kernel.kallsyms]                   [k] try_to_unmap_flush
     0.15%     0.03%  swapper          [kernel.kallsyms]                   [k] tick_nohz_next_event
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.15%     0.14%  kswapd1          [kernel.kallsyms]                   [k] page_vma_mapped_walk
     0.15%     0.00%  java             [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.15%     0.00%  swapper          [kernel.kallsyms]                   [k] run_rebalance_domains
     0.15%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_v4_rcv
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_finish_plug
     0.15%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] perf_event_comm_output
     0.15%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.15%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __local_bh_enable_ip
     0.15%     0.10%  swapper          [kernel.kallsyms]                   [k] _raw_spin_lock
     0.15%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] do_softirq
     0.15%     0.15%  NonPeriodicTask  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.15%     0.01%  kswapd1          [kernel.kallsyms]                   [k] page_cache_delete
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] net_rx_action
     0.14%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] process_backlog
     0.14%     0.03%  swapper          [kernel.kallsyms]                   [k] tick_nohz_idle_exit
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __napi_poll
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __netif_receive_skb
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __netif_receive_skb_one_core
     0.14%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_rcv
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_protocol_deliver_rcu
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_local_deliver
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_local_deliver_finish
     0.13%     0.00%  swapper          [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.13%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] psi_task_switch
     0.13%     0.01%  swapper          [kernel.kallsyms]                   [k] unlock_page
     0.13%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] grab_cache_page_write_begin
     0.13%     0.00%  java             [kernel.kallsyms]                   [k] sysvec_call_function
     0.13%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] pagecache_get_page
     0.13%     0.10%  Native-Transpor  [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.13%     0.00%  swapper          [kernel.kallsyms]                   [k] tick_nohz_idle_stop_tick
     0.13%     0.11%  Native-Transpor  [kernel.kallsyms]                   [k] futex_wait_setup
     0.13%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_v4_rcv
     0.13%     0.07%  NonPeriodicTask  [kernel.kallsyms]                   [k] invalidate_inode_page
     0.13%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] skb_do_copy_data_nocache
     0.13%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_v4_do_rcv
     0.13%     0.01%  kswapd1          [kernel.kallsyms]                   [k] xas_store
     0.13%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] nvme_complete_rq
     0.13%     0.00%  swapper          [kernel.kallsyms]                   [k] wake_up_page_bit
     0.13%     0.07%  cluster1-nio-wo  [kernel.kallsyms]                   [k] update_load_avg
     0.13%     0.03%  swapper          [kernel.kallsyms]                   [k] sched_clock_cpu
     0.13%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_end_request
     0.13%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_v4_do_rcv
     0.13%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_rcv_established
     0.13%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] nvme_queue_rq
     0.13%     0.10%  Native-Transpor  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.12%     0.12%  Native-Transpor  [kernel.kallsyms]                   [k] next_uptodate_page
     0.12%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_rcv_established
     0.12%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] enqueue_entity
     0.12%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __wake_up_common
     0.12%     0.10%  Native-Transpor  [kernel.kallsyms]                   [k] update_cfs_group
     0.12%     0.12%  swapper          [unknown]                           [.] 0000000000000000
     0.12%     0.00%  swapper          [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.12%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_da_write_end
     0.12%     0.11%  swapper          [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.12%     0.12%  swapper          [kernel.kallsyms]                   [k] __switch_to
     0.12%     0.00%  swapper          [kernel.kallsyms]                   [k] __wake_up_common
     0.12%     0.00%  swapper          [kernel.kallsyms]                   [k] wake_page_function
     0.12%     0.12%  kswapd1          [kernel.kallsyms]                   [k] xas_create
     0.11%     0.11%  Native-Transpor  [kernel.kallsyms]                   [k] psi_group_change
     0.11%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] pick_next_task_fair
     0.11%     0.00%  swapper          [kernel.kallsyms]                   [k] wake_up_state
     0.11%     0.01%  swapper          [kernel.kallsyms]                   [k] tick_program_event
     0.11%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] blk_update_request
     0.11%     0.11%  epollEventLoopG  [kernel.kallsyms]                   [k] copy_user_enhanced_fast_string
     0.11%     0.11%  swapper          [kernel.kallsyms]                   [k] load_new_mm_cr3
     0.11%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] generic_write_end
     0.11%     0.00%  java             [kernel.kallsyms]                   [k] __sysvec_call_function
     0.11%     0.00%  java             [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.11%     0.11%  Native-Transpor  [kernel.kallsyms]                   [k] sync_regs
     0.11%     0.02%  kswapd0          [kernel.kallsyms]                   [k] free_unref_page_list
     0.11%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.11%     0.03%  swapper          [kernel.kallsyms]                   [k] psi_task_change
     0.11%     0.11%  kswapd1          [kernel.kallsyms]                   [k] llist_add_batch
     0.11%     0.09%  kswapd0          [kernel.kallsyms]                   [k] lru_gen_look_around
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] bio_endio
     0.10%     0.00%  swapper          [kernel.kallsyms]                   [k] sysvec_call_function
     0.10%     0.02%  swapper          [kernel.kallsyms]                   [k] hrtimer_next_event_without
     0.10%     0.10%  Native-Transpor  [kernel.kallsyms]                   [k] llist_reverse_order
     0.10%     0.10%  NonPeriodicTask  [kernel.kallsyms]                   [k] page_mapping
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __x64_sys_write
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] ksys_write
     0.10%     0.09%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.10%     0.01%  swapper          [kernel.kallsyms]                   [k] rebalance_domains
     0.10%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] submit_bio
     0.10%     0.01%  swapper          [kernel.kallsyms]                   [k] clockevents_program_event
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] io_schedule
     0.09%     0.09%  Native-Transpor  [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] mpage_end_io
     0.09%     0.09%  swapper          [kernel.kallsyms]                   [k] native_sched_clock
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] xas_find
     0.09%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] enqueue_hrtimer
     0.09%     0.00%  kswapd1          [kernel.kallsyms]                   [k] free_unref_page_list
     0.09%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] __read_end_io
     0.09%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __mark_inode_dirty
     0.09%     0.00%  swapper          [kernel.kallsyms]                   [k] quiet_vmstat
     0.09%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_dirty_inode
     0.09%     0.07%  kswapd1          [kernel.kallsyms]                   [k] lru_gen_look_around
     0.09%     0.07%  swapper          [kernel.kallsyms]                   [k] update_cfs_group
     0.09%     0.01%  kswapd0          [kernel.kallsyms]                   [k] free_unref_page_commit.constprop.0
     0.09%     0.02%  swapper          [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.09%     0.00%  kswapd1          [kernel.kallsyms]                   [k] free_unref_page_commit.constprop.0
     0.09%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] rmap_walk
     0.09%     0.00%  swapper          [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.09%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_find_extent
     0.09%     0.08%  kswapd0          [kernel.kallsyms]                   [k] llist_add_batch
     0.09%     0.09%  cluster1-nio-wo  [kernel.kallsyms]                   [k] available_idle_cpu
     0.09%     0.06%  Native-Transpor  [kernel.kallsyms]                   [k] select_task_rq_fair
     0.09%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __x64_sys_epoll_wait
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __kfree_skb
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] try_to_migrate_one
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] try_to_migrate
     0.08%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] vfs_write
     0.08%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] exc_page_fault
     0.08%     0.03%  kswapd1          [kernel.kallsyms]                   [k] free_pcppages_bulk
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] hrtimer_cancel
     0.08%     0.01%  kcompactd1       [kernel.kallsyms]                   [k] native_flush_tlb_multi
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] flush_tlb_mm_range
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] ptep_clear_flush
     0.08%     0.00%  swapper          [kernel.kallsyms]                   [k] __sysvec_call_function
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] submit_bio_noacct
     0.08%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] do_epoll_wait
     0.08%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] xa_load
     0.08%     0.08%  Native-Transpor  [kernel.kallsyms]                   [k] __switch_to
     0.08%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] do_user_addr_fault
     0.08%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] unlock_page
     0.08%     0.04%  java             [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.08%     0.00%  swapper          [kernel.kallsyms]                   [k] tick_sched_timer
     0.08%     0.07%  NonPeriodicTask  [kernel.kallsyms]                   [k] lru_deactivate_file_fn
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] eventfd_write
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __submit_bio
     0.08%     0.06%  swapper          [kernel.kallsyms]                   [k] __hrtimer_next_event_base
     0.08%     0.01%  swapper          [kernel.kallsyms]                   [k] rcu_idle_exit
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] on_each_cpu_cond_mask
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] wake_up_q
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] compact_zone
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] kcompactd
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] kthread
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] ret_from_fork
     0.08%     0.02%  kswapd0          [kernel.kallsyms]                   [k] free_pcppages_bulk
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] rmap_walk_file
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] migrate_pages
     0.08%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.08%     0.04%  cluster1-nio-wo  [kernel.kallsyms]                   [k] select_task_rq_fair
     0.08%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] tick_program_event
