# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 10490410651502
#
# Children      Self  Command          Shared Object               Symbol                                                                                                                                                                           
# ........  ........  ...............  ..........................  .................................................................................................................................................................................
#
     0.38%     0.25%  mariadbd         [kernel.kallsyms]           [k] flush_tlb_func
     0.37%     0.02%  mariadbd         [kernel.kallsyms]           [k] __softirqentry_text_start
     0.37%     0.04%  mariadbd         [kernel.kallsyms]           [k] ttwu_do_wakeup
     0.37%     0.00%  mariadbd         [kernel.kallsyms]           [k] page_referenced
     0.36%     0.02%  swapper          [kernel.kallsyms]           [k] quiet_vmstat
     0.36%     0.05%  tclsh8.6         [kernel.kallsyms]           [k] kmem_cache_alloc_node
     0.36%     0.36%  mariadbd         [kernel.kallsyms]           [k] __switch_to
     0.36%     0.05%  swapper          [kernel.kallsyms]           [k] load_balance
     0.36%     0.03%  swapper          [kernel.kallsyms]           [k] sched_clock_cpu
     0.35%     0.35%  mariadbd         [kernel.kallsyms]           [k] copy_user_generic_string
     0.35%     0.05%  swapper          [kernel.kallsyms]           [k] tick_nohz_idle_enter
     0.35%     0.35%  mariadbd         libpthread-2.28.so          [.] __lll_lock_wait
     0.35%     0.06%  mariadbd         [kernel.kallsyms]           [k] check_preempt_curr
     0.34%     0.01%  mariadbd         [kernel.kallsyms]           [k] irqentry_exit_to_user_mode
     0.34%     0.00%  mariadbd         [kernel.kallsyms]           [k] page_check_references.isra.0
     0.34%     0.14%  swapper          [kernel.kallsyms]           [k] need_update
     0.34%     0.20%  swapper          [kernel.kallsyms]           [k] refresh_cpu_vm_stats
     0.34%     0.34%  mariadbd         [kernel.kallsyms]           [k] amd_pmu_addr_offset
     0.34%     0.21%  mariadbd         [kernel.kallsyms]           [k] update_rq_clock_task
     0.33%     0.08%  mariadbd         [kernel.kallsyms]           [k] gup_pte_range
     0.33%     0.32%  mariadbd         [kernel.kallsyms]           [k] _find_next_bit
     0.33%     0.17%  mariadbd         [kernel.kallsyms]           [k] migrate_task_rq_fair
     0.32%     0.16%  mariadbd         [kernel.kallsyms]           [k] mark_wake_futex
     0.32%     0.31%  swapper          [kernel.kallsyms]           [k] native_sched_clock
     0.32%     0.32%  swapper          [kernel.kallsyms]           [k] __switch_to_asm
     0.31%     0.26%  mariadbd         [kernel.kallsyms]           [k] native_flush_tlb_multi
     0.31%     0.04%  mariadbd         [kernel.kallsyms]           [k] __delete_from_swap_cache
     0.31%     0.31%  mariadbd         [kernel.kallsyms]           [k] __switch_to_asm
     0.31%     0.00%  mariadbd         [kernel.kallsyms]           [k] __ext4_mark_inode_dirty
     0.31%     0.03%  swapper          [kernel.kallsyms]           [k] hrtimer_next_event_without
     0.31%     0.02%  tclsh8.6         [kernel.kallsyms]           [k] syscall_exit_to_user_mode
     0.30%     0.08%  mariadbd         [kernel.kallsyms]           [k] _raw_spin_lock_irq
     0.30%     0.05%  mariadbd         [kernel.kallsyms]           [k] select_idle_core
     0.30%     0.18%  swapper          [kernel.kallsyms]           [k] x86_pmu_disable_all
     0.30%     0.09%  mariadbd         [kernel.kallsyms]           [k] amd_pmu_wait_on_overflow
     0.30%     0.04%  mariadbd         [kernel.kallsyms]           [k] sched_clock_cpu
     0.30%     0.23%  swapper          [kernel.kallsyms]           [k] __hrtimer_next_event_base
     0.30%     0.00%  mariadbd         [kernel.kallsyms]           [k] put_swap_page
     0.29%     0.02%  mariadbd         [kernel.kallsyms]           [k] touch_atime
     0.29%     0.05%  mariadbd         [kernel.kallsyms]           [k] xas_store
     0.29%     0.26%  mariadbd         [kernel.kallsyms]           [k] up_read
     0.29%     0.02%  mariadbd         [kernel.kallsyms]           [k] lookup_swap_cache
     0.29%     0.21%  swapper          [kernel.kallsyms]           [k] asm_sysvec_reschedule_ipi
     0.28%     0.21%  mariadbd         [kernel.kallsyms]           [k] kfree
     0.28%     0.14%  swapper          [kernel.kallsyms]           [k] __update_blocked_fair
     0.28%     0.11%  mariadbd         [kernel.kallsyms]           [k] __es_insert_extent
     0.28%     0.05%  mariadbd         [kernel.kallsyms]           [k] get_page_from_freelist
     0.28%     0.07%  mariadbd         [kernel.kallsyms]           [k] default_send_IPI_single_phys
     0.27%     0.00%  mariadbd         [kernel.kallsyms]           [k] grab_cache_page_write_begin
     0.27%     0.16%  mariadbd         [kernel.kallsyms]           [k] plist_add
     0.27%     0.27%  swapper          [kernel.kallsyms]           [k] __update_load_avg_cfs_rq
     0.27%     0.02%  mariadbd         [kernel.kallsyms]           [k] submit_bio_noacct
     0.26%     0.26%  mariadbd         [kernel.kallsyms]           [k] save_fpregs_to_fpstate
     0.26%     0.01%  mariadbd         [kernel.kallsyms]           [k] consume_skb
     0.26%     0.02%  mariadbd         [kernel.kallsyms]           [k] __queue_work
     0.26%     0.01%  mariadbd         [kernel.kallsyms]           [k] file_update_time
     0.26%     0.02%  mariadbd         [kernel.kallsyms]           [k] pick_next_task_idle
     0.26%     0.07%  swapper          [kernel.kallsyms]           [k] get_next_timer_interrupt
     0.26%     0.01%  swapper          [kernel.kallsyms]           [k] end_swap_bio_read
     0.26%     0.15%  mariadbd         [kernel.kallsyms]           [k] __update_blocked_fair
     0.25%     0.25%  mariadbd         [kernel.kallsyms]           [k] native_sched_clock
     0.25%     0.01%  tclsh8.6         [kernel.kallsyms]           [k] obj_cgroup_charge
     0.25%     0.01%  swapper          [kernel.kallsyms]           [k] irq_enter_rcu
     0.25%     0.01%  mariadbd         [kernel.kallsyms]           [k] obj_cgroup_charge
     0.25%     0.25%  mariadbd         [kernel.kallsyms]           [k] try_grab_compound_head
     0.25%     0.25%  swapper          [kernel.kallsyms]           [k] llist_reverse_order
     0.25%     0.06%  mariadbd         [kernel.kallsyms]           [k] submit_bio_checks
     0.24%     0.00%  kswapd0          [kernel.kallsyms]           [k] do_shrink_slab
     0.24%     0.24%  swapper          [kernel.kallsyms]           [k] __switch_to
     0.24%     0.01%  mariadbd         [kernel.kallsyms]           [k] run_rebalance_domains
     0.24%     0.01%  swapper          [kernel.kallsyms]           [k] find_busiest_group
     0.24%     0.24%  mariadbd         mariadbd                    [.] crc32c_3way
     0.24%     0.00%  mariadbd         [kernel.kallsyms]           [k] generic_update_time
     0.24%     0.05%  swapper          [kernel.kallsyms]           [k] tick_irq_enter
     0.24%     0.01%  kswapd0          [kernel.kallsyms]           [k] rmap_walk_anon
     0.23%     0.16%  mariadbd         [kernel.kallsyms]           [k] kmem_cache_alloc
     0.23%     0.23%  swapper          [kernel.kallsyms]           [k] _raw_spin_lock_irqsave
     0.23%     0.00%  mariadbd         [kernel.kallsyms]           [k] clear_shadow_from_swap_cache
     0.23%     0.23%  mariadbd         [kernel.kallsyms]           [k] copy_page
     0.23%     0.04%  swapper          [kernel.kallsyms]           [k] asm_sysvec_call_function
     0.23%     0.03%  tclsh8.6         [kernel.kallsyms]           [k] dequeue_task_fair
     0.23%     0.17%  mariadbd         [kernel.kallsyms]           [k] __update_idle_core
     0.23%     0.01%  mariadbd         [kernel.kallsyms]           [k] detach_tasks
     0.23%     0.00%  mariadbd         [kernel.kallsyms]           [k] __x64_sys_fdatasync
     0.23%     0.04%  swapper          [kernel.kallsyms]           [k] __remove_hrtimer
     0.23%     0.00%  mariadbd         [kernel.kallsyms]           [k] ext4_sync_file
     0.22%     0.03%  tclsh8.6         [kernel.kallsyms]           [k] skb_release_data
     0.22%     0.03%  swapper          [kernel.kallsyms]           [k] update_sd_lb_stats.constprop.0
     0.22%     0.01%  mariadbd         [kernel.kallsyms]           [k] __smp_call_single_queue
     0.22%     0.02%  mariadbd         [kernel.kallsyms]           [k] nvme_pci_setup_prps
     0.22%     0.00%  mariadbd         [kernel.kallsyms]           [k] xas_find
     0.22%     0.07%  mariadbd         [kernel.kallsyms]           [k] add_to_swap_cache
     0.22%     0.03%  mariadbd         [kernel.kallsyms]           [k] rmqueue
     0.21%     0.04%  swapper          [kernel.kallsyms]           [k] ttwu_do_wakeup
     0.21%     0.01%  kswapd0          [kernel.kallsyms]           [k] shrink_active_list
     0.21%     0.00%  mariadbd         [kernel.kallsyms]           [k] try_to_unmap
     0.21%     0.00%  kswapd0          [kernel.kallsyms]           [k] page_referenced
     0.21%     0.01%  tclsh8.6         [kernel.kallsyms]           [k] unix_stream_read_actor
     0.21%     0.01%  swapper          [kernel.kallsyms]           [k] iomap_dio_bio_end_io
     0.21%     0.01%  mariadbd         [kernel.kallsyms]           [k] mem_cgroup_swapin_charge_page
     0.21%     0.02%  mariadbd         [kernel.kallsyms]           [k] mempool_alloc
     0.20%     0.00%  kcompactd0       [kernel.kallsyms]           [k] kcompactd
     0.20%     0.00%  kcompactd0       [kernel.kallsyms]           [k] kthread
     0.20%     0.00%  kcompactd0       [kernel.kallsyms]           [k] ret_from_fork
     0.20%     0.00%  kcompactd0       [kernel.kallsyms]           [k] compact_zone
     0.20%     0.00%  mariadbd         [kernel.kallsyms]           [k] queue_work_on
     0.20%     0.01%  tclsh8.6         [kernel.kallsyms]           [k] skb_copy_datagram_iter
     0.20%     0.20%  mariadbd         [kernel.kallsyms]           [k] __entry_text_start
     0.20%     0.03%  mariadbd         [kernel.kallsyms]           [k] __pagevec_lru_add
     0.20%     0.04%  mariadbd         [kernel.kallsyms]           [k] cpumask_next
     0.20%     0.00%  kcompactd0       [kernel.kallsyms]           [k] proactive_compact_node
     0.20%     0.01%  tclsh8.6         [kernel.kallsyms]           [k] __skb_datagram_iter
     0.20%     0.01%  tclsh8.6         [kernel.kallsyms]           [k] ttwu_do_activate
     0.20%     0.00%  kcompactd0       [kernel.kallsyms]           [k] unmap_and_move
     0.20%     0.00%  kcompactd0       [kernel.kallsyms]           [k] migrate_pages
     0.20%     0.08%  mariadbd         [kernel.kallsyms]           [k] __cond_resched
     0.20%     0.02%  tclsh8.6         [kernel.kallsyms]           [k] dequeue_entity
     0.19%     0.02%  swapper          [kernel.kallsyms]           [k] hrtimer_cancel
     0.19%     0.05%  tclsh8.6         [kernel.kallsyms]           [k] enqueue_task_fair
     0.19%     0.06%  mariadbd         [kernel.kallsyms]           [k] workingset_refault
     0.19%     0.00%  swapper          [kernel.kallsyms]           [k] sysvec_call_function
     0.19%     0.11%  mariadbd         [kernel.kallsyms]           [k] dma_pool_alloc
     0.19%     0.01%  mariadbd         [kernel.kallsyms]           [k] copy_page_from_iter_atomic
     0.19%     0.16%  swapper          [kernel.kallsyms]           [k] irqentry_enter
     0.19%     0.09%  mariadbd         [kernel.kallsyms]           [k] put_prev_entity
     0.18%     0.00%  kswapd0          [kernel.kallsyms]           [k] default_send_IPI_mask_sequence_phys
     0.18%     0.08%  mariadbd         [kernel.kallsyms]           [k] irqtime_account_irq
     0.18%     0.18%  swapper          [kernel.kallsyms]           [k] __update_load_avg_se
     0.18%     0.06%  swapper          [kernel.kallsyms]           [k] cpuidle_governor_latency_req
     0.18%     0.15%  swapper          [kernel.kallsyms]           [k] update_rq_clock_task
     0.18%     0.17%  mariadbd         [kernel.kallsyms]           [k] read_tsc
     0.18%     0.00%  mariadbd         [kernel.kallsyms]           [k] lru_add_drain
     0.18%     0.05%  swapper          [kernel.kallsyms]           [k] check_preempt_curr
     0.18%     0.04%  tclsh8.6         [kernel.kallsyms]           [k] refill_obj_stock
     0.18%     0.01%  mariadbd         [kernel.kallsyms]           [k] kmalloc_reserve
     0.18%     0.02%  mariadbd         [kernel.kallsyms]           [k] __blk_mq_alloc_request
     0.18%     0.04%  mariadbd         [kernel.kallsyms]           [k] try_charge_memcg
     0.18%     0.00%  mariadbd         [kernel.kallsyms]           [k] __block_write_begin_int
     0.18%     0.18%  kswapd0          [kernel.kallsyms]           [k] __default_send_IPI_dest_field
     0.18%     0.00%  mariadbd         [kernel.kallsyms]           [k] file_write_and_wait_range
     0.17%     0.12%  swapper          [kernel.kallsyms]           [k] irqtime_account_irq
     0.17%     0.01%  mariadbd         [kernel.kallsyms]           [k] wait_on_page_bit_common
     0.17%     0.13%  swapper          [kernel.kallsyms]           [k] update_sg_lb_stats
     0.17%     0.07%  tclsh8.6         [kernel.kallsyms]           [k] kfree
     0.17%     0.01%  mariadbd         [kernel.kallsyms]           [k] __lock_page_or_retry
     0.17%     0.12%  mariadbd         [kernel.kallsyms]           [k] blk_mq_rq_ctx_init.constprop.0
     0.17%     0.05%  tclsh8.6         [kernel.kallsyms]           [k] select_task_rq_fair
     0.17%     0.11%  mariadbd         [kernel.kallsyms]           [k] __kmalloc_node_track_caller
     0.17%     0.16%  mariadbd         [kernel.kallsyms]           [k] lookup_bh_lru
     0.17%     0.01%  mariadbd         [kernel.kallsyms]           [k] end_swap_bio_read
     0.17%     0.04%  swapper          [kernel.kallsyms]           [k] amd_pmu_wait_on_overflow
     0.17%     0.01%  mariadbd         [kernel.kallsyms]           [k] ext4_mark_iloc_dirty
     0.17%     0.12%  mariadbd         [kernel.kallsyms]           [k] __kmalloc
     0.17%     0.03%  mariadbd         [kernel.kallsyms]           [k] refill_obj_stock
     0.17%     0.01%  mariadbd         [kernel.kallsyms]           [k] unix_stream_read_actor
     0.16%     0.00%  tclsh8.6         [kernel.kallsyms]           [k] asm_sysvec_apic_timer_interrupt
     0.16%     0.00%  mariadbd         [kernel.kallsyms]           [k] io_schedule
     0.16%     0.03%  mariadbd         [kernel.kallsyms]           [k] skb_release_data
     0.16%     0.16%  mariadbd         libpthread-2.28.so          [.] __pthread_mutex_unlock_usercnt
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]           [k] __unmap_and_move
     0.16%     0.00%  mariadbd         [kernel.kallsyms]           [k] pageout
     0.16%     0.01%  tclsh8.6         [kernel.kallsyms]           [k] pick_next_task_fair
     0.16%     0.04%  tclsh8.6         [kernel.kallsyms]           [k] syscall_exit_work
     0.16%     0.16%  mariadbd         [kernel.kallsyms]           [k] __get_user_nocheck_4
     0.16%     0.00%  tclsh8.6         [kernel.kallsyms]           [k] sysvec_apic_timer_interrupt
     0.16%     0.16%  mariadbd         mariadbd                    [.] _Z16dispatch_command19enum_server_commandP3THDPcjb
     0.16%     0.08%  mariadbd         [kernel.kallsyms]           [k] __rq_qos_throttle
     0.16%     0.01%  mariadbd         [kernel.kallsyms]           [k] skb_copy_datagram_iter
     0.16%     0.02%  kswapd0          [kernel.kallsyms]           [k] page_referenced_one
     0.16%     0.01%  mariadbd         [kernel.kallsyms]           [k] lru_add_drain_cpu
     0.16%     0.01%  mariadbd         [kernel.kallsyms]           [k] page_referenced_one
     0.15%     0.07%  mariadbd         [kernel.kallsyms]           [k] page_vma_mapped_walk
     0.15%     0.15%  mariadbd         [kernel.kallsyms]           [k] xas_start
     0.15%     0.05%  mariadbd         [kernel.kallsyms]           [k] __mod_lruvec_page_state
     0.15%     0.15%  mariadbd         [kernel.kallsyms]           [k] send_call_function_single_ipi
     0.15%     0.04%  mariadbd         [kernel.kallsyms]           [k] bio_alloc_bioset
     0.15%     0.04%  mariadbd         [kernel.kallsyms]           [k] __unqueue_futex
     0.15%     0.15%  mariadbd         [kernel.kallsyms]           [k] __list_add_valid
     0.15%     0.01%  mariadbd         [kernel.kallsyms]           [k] __skb_datagram_iter
     0.15%     0.02%  swapper          [kernel.kallsyms]           [k] hrtimer_try_to_cancel.part.0
     0.15%     0.05%  mariadbd         [kernel.kallsyms]           [k] blk_mq_get_tag
     0.15%     0.00%  mariadbd         [kernel.kallsyms]           [k] __filemap_fdatawrite_range
     0.15%     0.00%  mariadbd         [kernel.kallsyms]           [k] __swap_entry_free
     0.15%     0.03%  mariadbd         [kernel.kallsyms]           [k] __mod_timer
     0.15%     0.12%  mariadbd         [kernel.kallsyms]           [k] kmem_cache_free
     0.15%     0.15%  mariadbd         [kernel.kallsyms]           [k] __const_udelay
     0.15%     0.02%  mariadbd         [kernel.kallsyms]           [k] __check_block_validity.constprop.0
