# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 10K of event 'cycles'
# Event count (approx.): 166397942661
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                  
# ........  ........  ...............  ...................  ........................................................................................................................
#
     0.52%     0.06%  swapper          [kernel.kallsyms]    [k] __hrtimer_start_range_ns
     0.51%     0.39%  mariadbd         [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.51%     0.17%  swapper          [kernel.kallsyms]    [k] set_next_entity
     0.50%     0.05%  mariadbd         [kernel.kallsyms]    [k] free_swap_slot
     0.50%     0.04%  mariadbd         [kernel.kallsyms]    [k] nvme_map_data
     0.50%     0.06%  swapper          [kernel.kallsyms]    [k] rebalance_domains
     0.49%     0.49%  kcompactd0       [kernel.kallsyms]    [k] copy_page
     0.49%     0.05%  mariadbd         [kernel.kallsyms]    [k] alloc_pages_vma
     0.49%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] alloc_skb_with_frags
     0.49%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sock_alloc_send_pskb
     0.48%     0.06%  mariadbd         [kernel.kallsyms]    [k] asm_sysvec_call_function
     0.48%     0.26%  mariadbd         [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.47%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] __alloc_skb
     0.47%     0.03%  mariadbd         [kernel.kallsyms]    [k] free_swap_cache
     0.47%     0.47%  mariadbd         [kernel.kallsyms]    [k] update_cfs_group
     0.47%     0.27%  mariadbd         [kernel.kallsyms]    [k] ktime_get
     0.46%     0.03%  mariadbd         [kernel.kallsyms]    [k] lockless_pages_from_mm
     0.46%     0.07%  mariadbd         [kernel.kallsyms]    [k] task_tick_fair
     0.46%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] consume_skb
     0.45%     0.04%  mariadbd         [kernel.kallsyms]    [k] __alloc_pages
     0.45%     0.01%  swapper          [kernel.kallsyms]    [k] quiet_vmstat
     0.45%     0.02%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_bio_end_io
     0.45%     0.01%  mariadbd         [kernel.kallsyms]    [k] swapcache_free_entries
     0.45%     0.04%  swapper          [kernel.kallsyms]    [k] hrtimer_next_event_without
     0.44%     0.15%  swapper          [kernel.kallsyms]    [k] need_update
     0.44%     0.02%  mariadbd         [kernel.kallsyms]    [k] delete_from_swap_cache
     0.43%     0.10%  swapper          [kernel.kallsyms]    [k] load_balance
     0.43%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] syscall_exit_to_user_mode
     0.43%     0.00%  mariadbd         [kernel.kallsyms]    [k] wake_affine
     0.43%     0.20%  swapper          [kernel.kallsyms]    [k] __update_blocked_fair
     0.43%     0.00%  swapper          [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.42%     0.42%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_lock
     0.42%     0.42%  swapper          [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.41%     0.41%  mariadbd         [kernel.kallsyms]    [k] __switch_to
     0.41%     0.01%  mariadbd         [kernel.kallsyms]    [k] try_to_free_swap.part.0
     0.41%     0.01%  mariadbd         [kernel.kallsyms]    [k] sysvec_call_function
     0.41%     0.32%  swapper          [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.41%     0.00%  mariadbd         [kernel.kallsyms]    [k] consume_skb
     0.39%     0.00%  mariadbd         [kernel.kallsyms]    [k] update_blocked_averages
     0.39%     0.03%  swapper          [kernel.kallsyms]    [k] clockevents_program_event
     0.39%     0.39%  mariadbd         [kernel.kallsyms]    [k] cpuacct_charge
     0.38%     0.07%  mariadbd         [kernel.kallsyms]    [k] get_page_from_freelist
     0.38%     0.38%  kcompactd0       [kernel.kallsyms]    [k] __default_send_IPI_dest_field
     0.38%     0.00%  kcompactd0       [kernel.kallsyms]    [k] default_send_IPI_mask_sequence_phys
     0.38%     0.38%  mariadbd         [kernel.kallsyms]    [k] copy_user_generic_string
     0.37%     0.00%  mariadbd         [kernel.kallsyms]    [k] __mark_inode_dirty
     0.37%     0.05%  mariadbd         [kernel.kallsyms]    [k] gup_pgd_range
