# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3361217828671
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] timerqueue_add
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] lru_cache_add_inactive_or_unevictable
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] __audit_syscall_exit
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] hrtimer_active
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] ixgbe_tx_ctxtdesc
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] __cond_resched
     0.00%     0.00%  G1 Conc#0        libjvm.so                                         [.] _ZN7Monitor6unlockEv
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] exit_to_user_mode_prepare
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] page_counter_uncharge
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac4c4e9a
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] syscall_return_via_sysret
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] count_shadow_nodes
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] do_shrink_slab
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] shrink_slab_memcg
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] mprotect_fixup
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] lru_cache_add_inactive_or_unevictable
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeaca6d52a
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] __next_timer_interrupt
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] page_counter_try_charge
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]                                 [k] strnlen
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead4ed417
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead4ee8ed
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] asm_common_interrupt
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] common_interrupt
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead531f70
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] kthread_blkcg
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] find_inode_bit
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] __mem_cgroup_threshold
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] memcg_check_events
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] invoke_rcu_core.part.0
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]                                 [k] memcpy
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] timekeeping_update
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] nohz_balancer_kick
     0.00%     0.00%  kworker/u64:10-  [kernel.kallsyms]                                 [k] ext4_ext_try_to_merge_right
     0.00%     0.00%  kworker/u64:10-  [kernel.kallsyms]                                 [k] ext4_ext_try_to_merge
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeace9aa18
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] syscall_exit_to_user_mode_prepare
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] save_fpregs_to_fpstate
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] __common_interrupt
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] handle_edge_irq
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] note_gp_changes
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] set_task_reclaim_state
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacef5b30
     0.00%     0.00%  G1 Conc#4        libjvm.so                                         [.] SpinPause
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeace85407
     0.00%     0.00%  kworker/u64:10-  [kernel.kallsyms]                                 [k] blk_mq_end_request
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] hrtimer_cancel
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] update_vsyscall
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd2f40f
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] __mark_inode_dirty
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] generic_update_time
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] do_mmap
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead56fa81
     0.00%     0.00%  GC Thread#12     libjvm.so                                         [.] _ZN18ObjectSynchronizer29deflate_thread_local_monitorsEP6ThreadP22DeflateMonitorCounters
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2c92e5
     0.00%     0.00%  G1 Refine#13     libjvm.so                                         [.] _ZN28G1ConcurrentRefineOopClosure11do_oop_workIP7oopDescEEvPT_
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead4eeb0d
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] error_return
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] free_pcppages_bulk
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] free_buffer_head
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] free_unref_page
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] put_cpu_partial
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] try_to_free_buffers
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] unfreeze_partials
     0.00%     0.00%  C1 CompilerThre  libpthread-2.28.so                                [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.00%     0.00%  Executor task l  [vdso]                                            [.] __vdso_clock_gettime
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] syscall_exit_work
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __mix_pool_bytes
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] __handle_mm_fault
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] asm_exc_page_fault
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] do_user_addr_fault
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] exc_page_fault
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] handle_mm_fault
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] update_vsyscall
