# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 10497091417354
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  kworker/20:5     [kernel.kallsyms]        [k] send_call_function_single_ipi
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7c579
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4ddf5
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] mm_find_pmd
     0.00%     0.00%  kworker/15:17-d  [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  migration/21     [kernel.kallsyms]        [k] balance_dl
     0.00%     0.00%  migration/21     [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  migration/21     [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  migration/21     [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  migration/21     [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  migration/21     [kernel.kallsyms]        [k] smpboot_thread_fn
     0.00%     0.00%  kworker/2:2-dio  [kernel.kallsyms]        [k] native_sched_clock
     0.00%     0.00%  kworker/2:2-dio  [kernel.kallsyms]        [k] sched_clock_cpu
     0.00%     0.00%  kworker/11:3     [kernel.kallsyms]        [k] cpus_share_cache
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da03db
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] jbd2_journal_write_revoke_records
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN5TABLE18verify_constraintsEb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca2bd2
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] ext4_inode_block_valid
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] __check_block_validity.constprop.0
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] nvme_submit_cmd
     0.00%     0.00%  kworker/24:5     [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/24:5     [kernel.kallsyms]        [k] cpumask_next
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] mod_node_page_state
     0.00%     0.00%  kworker/10:5     [kernel.kallsyms]        [k] cpumask_next
     0.00%     0.00%  kworker/18:0-di  [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ef0453
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]        [k] cpus_share_cache
     0.00%     0.00%  kworker/16:1H-k  [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  kworker/31:0     [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da2e88
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]        [k] blk_mq_request_bypass_insert
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]        [k] blk_mq_sched_insert_request
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf592
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d15e3f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0a7a
     0.00%     0.00%  kworker/24:1H-k  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] crc_40
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] ext4_extent_block_csum_set
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __rdgsbase_inactive
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d6fc71
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10db8
     0.00%     0.00%  kworker/10:5     [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] ixgbe_xmit_frame
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] ____sys_sendmsg
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] ___sys_sendmsg
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] __dev_queue_xmit
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] __dev_xmit_skb
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] __sys_sendmsg
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] dev_hard_start_xmit
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] ip_finish_output2
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] ip_send_skb
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] sch_direct_xmit
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] sock_sendmsg
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] udp_send_skb
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] udp_sendmsg
     0.00%     0.00%  chronyd          [kernel.kallsyms]        [k] xmit_one.constprop.0
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] ext4_reserve_inode_write
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da3080
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d29784
     0.00%     0.00%  kworker/10:2     [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  kworker/10:2     [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  kworker/10:2     [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  kworker/10:2     [kernel.kallsyms]        [k] select_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d8e4a1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d34ebe
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c3649c
     0.00%     0.00%  kworker/27:1     [kernel.kallsyms]        [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/27:1     [kernel.kallsyms]        [k] remove_entity_load_avg
     0.00%     0.00%  kworker/16:2-di  [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  kworker/16:2-di  [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/16:2-di  [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  kworker/16:2-di  [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]        [k] aio_complete
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d3a08b
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] iomap_dio_bio_end_io
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] __common_interrupt
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] handle_edge_irq
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] handle_irq_event
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] nvme_irq
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] nvme_process_cq
     0.00%     0.00%  kworker/3:7      [kernel.kallsyms]        [k] idle_cpu
     0.00%     0.00%  kworker/3:7      [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/3:7      [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  kworker/3:7      [kernel.kallsyms]        [k] newidle_balance
     0.00%     0.00%  kworker/3:7      [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/3:7      [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000017ad4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d0ad5c
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] lookup_bh_lru
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] __find_get_block
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] __getblk_gfp
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] ext4_reserve_inode_write
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0682
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca0443
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] ext4_find_extent
     0.00%     0.00%  kworker/20:5     [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  kworker/4:1-dio  [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] put_prev_task_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d71b85
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]        [k] next_zone
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]        [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]        [k] vmstat_update
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7f77f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9dad0
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] native_send_call_func_single_ipi
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] drm_gem_vmap
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7893f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000079399f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d728d7
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cb4f1a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9284e
     0.00%     0.00%  kworker/14:3-di  [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  kworker/0:4      [kernel.kallsyms]        [k] is_cpu_allowed
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9ba70
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000254c2
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d77d8c
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] __wrgsbase_inactive
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] mark_page_accessed
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] __find_get_block
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] __getblk_gfp
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] __read_extent_tree_block
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4dd70
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK23Type_handler_newdecimal10field_typeEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cad3c2
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] ext4_meta_trans_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c47b39
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_84
     0.00%     0.00%  usb-storage      [kernel.kallsyms]        [k] send_call_function_single_ipi
     0.00%     0.00%  usb-storage      [kernel.kallsyms]        [k] blk_mq_complete_request
     0.00%     0.00%  usb-storage      [kernel.kallsyms]        [k] blk_mq_complete_request_remote
     0.00%     0.00%  usb-storage      [kernel.kallsyms]        [k] generic_exec_single
     0.00%     0.00%  usb-storage      [kernel.kallsyms]        [k] smp_call_function_single_async
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b87247
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72d28
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN16Create_tmp_tableC1EP8st_orderbbyy
     0.00%     0.00%  kworker/9:7      [kernel.kallsyms]        [k] ext4_get_group_desc
     0.00%     0.00%  kworker/9:7      [kernel.kallsyms]        [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/9:7      [kernel.kallsyms]        [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/9:7      [kernel.kallsyms]        [k] ext4_reserve_inode_write
     0.00%     0.00%  kworker/27:2     [kernel.kallsyms]        [k] native_smp_send_reschedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d8e418
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf995a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d184d0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d81a94
     0.00%     0.00%  kworker/u64:0-i  [kernel.kallsyms]        [k] __submit_bio_noacct_mq
     0.00%     0.00%  kworker/u64:0-i  [kernel.kallsyms]        [k] ext4_io_submit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca0e97
     0.00%     0.00%  kworker/25:2-di  [kernel.kallsyms]        [k] __bitmap_and
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f257
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b3a9a
     0.00%     0.00%  ksoftirqd/5      [kernel.kallsyms]        [k] rebalance_domains
     0.00%     0.00%  ksoftirqd/5      [kernel.kallsyms]        [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/5      [kernel.kallsyms]        [k] _nohz_idle_balance.constprop.0.isra.0
     0.00%     0.00%  ksoftirqd/5      [kernel.kallsyms]        [k] run_ksoftirqd
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_GetTime
     0.00%     0.00%  kworker/10:6     [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  kworker/2:3      [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000831513
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] update_wall_time
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0ee0
     0.00%     0.00%  perf             perf                     [.] 0x00000000000197e4
     0.00%     0.00%  kworker/11:1     [kernel.kallsyms]        [k] rb_erase
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a99724
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  kworker/3:1      [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  kworker/3:1      [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/3:1      [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c47b3d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d115b2
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca591d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c47df7
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085cb1a
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]        [k] resched_curr
     0.00%     0.00%  kworker/5:4-dio  [kernel.kallsyms]        [k] drm_fb_helper_damage_blit_real.isra.0
     0.00%     0.00%  python3          [kernel.kallsyms]        [k] mod_objcg_state
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b9a4f
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] ext4_can_extents_be_merged.constprop.0
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000245e1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d0b801
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d81a6d
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] alloc_buffer_head
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] alloc_page_buffers
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] kmem_cache_alloc
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd0300
     0.00%     0.00%  kworker/20:3     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cef173
     0.00%     0.00%  migration/15     [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1f4a
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] poll_select_finish
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK5Field11set_warningEN21Sql_state_errno_level18enum_warning_levelEjim
     0.00%     0.00%  kworker/12:0-di  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000db454b
     0.00%     0.00%  kworker/31:3     [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/31:3     [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/31:3     [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN11select_unit19create_result_tableEP3THDP4ListI4ItemEbyPK25st_mysql_const_lex_stringbbbj
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007045a9
     0.00%     0.00%  kworker/9:6      [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1d33
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c48e9e
     0.00%     0.00%  kworker/u64:39-  [kernel.kallsyms]        [k] format_decode
     0.00%     0.00%  mariadbd         mariadbd                 [.] lf_hash_iterate
     0.00%     0.00%  kworker/22:3     [kernel.kallsyms]        [k] rcu_read_unlock_strict
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4bfac
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000240a3
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d184b9
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]        [k] __rdgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d79914
     0.00%     0.00%  kworker/27:6-di  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/25:1H-k  [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  kworker/25:1H-k  [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  kworker/25:1H-k  [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d920c2
     0.00%     0.00%  kworker/27:7-di  [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] wq_worker_sleeping
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]        [k] blk_mq_get_driver_tag
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000254c8
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] copy_user_generic_string
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] __x64_sys_rt_sigprocmask
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] _copy_from_user
     0.00%     0.00%  mariadbd         libpthread-2.28.so       [.] __free_tcb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8368a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf944
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000246d7
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000de1463
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] memset
     0.00%     0.00%  kworker/2:2      [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d3c4c6
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] crc_1
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] ext4_extent_block_csum_set
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] ext4_journal_check_start
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK14Item_sum_count8sum_funcEv
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f594
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce7ca0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d78fc6
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9bb65
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] _raw_write_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4b1c9
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70cb5
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] __slab_free
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] __es_insert_extent
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] hrtimer_start_range_ns
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] fput
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8b23
     0.00%     0.00%  mariadbd         mariadbd                 [.] thd_start_utime
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]        [k] fput
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] cpumask_next
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z17check_key_in_viewP3THDP10TABLE_LIST
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]        [k] rebalance_domains
     0.00%     0.00%  kworker/11:1H-k  [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c835be
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000254b5
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d703d8
     0.00%     0.00%  kworker/3:6      [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK26Type_handler_string_result32Item_func_mul_fix_length_and_decEP13Item_func_mul
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0628
     0.00%     0.00%  kworker/3:6      [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  mariadbd         [vdso]                   [.] 0x0000000000000780
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c86c34
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] scheduler_tick
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] task_tick_fair
